WindGustSpeed,Location,RainTomorrow,TempDiv,Humidity,Pressure,Location Name
31.0,0,0,11.899999999999999,49.0,1020.9,Adelaide
37.0,0,1,3.8000000000000007,69.0,1012.5,Adelaide
28.0,0,0,9.200000000000001,42.0,1020.7,Adelaide
35.0,0,0,17.7,18.0,1017.3,Adelaide
33.0,0,0,17.7,13.0,1013.6,Adelaide
28.0,0,0,21.0,10.0,1007.9,Adelaide
46.0,0,1,12.400000000000002,17.0,1001.3,Adelaide
50.0,0,0,9.100000000000001,35.0,1016.1,Adelaide
37.0,0,0,14.499999999999998,19.0,1022.4,Adelaide
43.0,0,0,13.399999999999999,30.0,1021.7,Adelaide
50.0,0,1,16.400000000000002,12.0,1001.6,Adelaide
31.0,0,0,17.4,15.0,1017.3,Adelaide
31.0,0,0,19.900000000000002,10.0,1010.0,Adelaide
31.0,0,0,13.3,24.0,1012.6,Adelaide
35.0,0,0,9.5,34.0,1013.1,Adelaide
43.0,0,0,13.8,39.0,1012.3,Adelaide
33.0,0,0,13.8,27.0,1013.5,Adelaide
30.0,0,0,13.099999999999998,34.0,1014.5,Adelaide
37.0,0,0,12.2,27.0,1016.9,Adelaide
39.0,0,0,13.5,26.0,1019.8,Adelaide
26.0,0,0,17.3,25.0,1020.2,Adelaide
26.0,0,0,16.6,10.0,1011.5,Adelaide
22.0,0,0,18.499999999999996,13.0,1017.7,Adelaide
33.0,0,0,17.099999999999998,16.0,1006.3,Adelaide
30.0,0,0,17.200000000000003,13.0,1009.8,Adelaide
48.0,0,0,15.899999999999999,40.0,1001.3,Adelaide
48.0,0,0,7.199999999999999,36.0,1017.7,Adelaide
31.0,0,0,13.1,41.0,1019.9,Adelaide
28.0,0,0,13.8,34.0,1017.3,Adelaide
24.0,0,0,16.200000000000003,39.0,1013.9,Adelaide
46.0,0,0,16.800000000000004,57.0,1004.1,Adelaide
50.0,0,0,4.899999999999999,65.0,1016.3,Adelaide
39.0,0,0,13.1,42.0,1026.3,Adelaide
30.0,0,0,18.4,24.0,1023.4,Adelaide
35.0,0,0,18.4,11.0,1007.9,Adelaide
30.0,0,0,19.799999999999997,17.0,1016.5,Adelaide
52.0,0,0,14.899999999999999,16.0,1008.5,Adelaide
57.0,0,1,7.800000000000001,21.0,1005.1,Adelaide
44.0,0,0,8.0,49.0,1011.9,Adelaide
28.0,0,0,8.400000000000002,46.0,1016.9,Adelaide
35.0,0,0,12.200000000000001,42.0,1015.1,Adelaide
33.0,0,0,13.7,48.0,1017.2,Adelaide
30.0,0,0,19.699999999999996,42.0,1011.8,Adelaide
33.0,0,0,20.200000000000003,13.0,1010.5,Adelaide
35.0,0,0,14.200000000000003,28.0,1011.8,Adelaide
31.0,0,0,19.500000000000004,13.0,1012.1,Adelaide
28.0,0,0,18.3,14.0,1013.0,Adelaide
33.0,0,0,15.5,21.0,1007.3,Adelaide
24.0,0,0,17.299999999999997,21.0,1009.2,Adelaide
28.0,0,0,13.400000000000002,41.0,1016.7,Adelaide
31.0,0,0,14.5,33.0,1019.9,Adelaide
24.0,0,0,18.599999999999998,25.0,1016.1,Adelaide
30.0,0,0,17.800000000000004,25.0,1012.3,Adelaide
76.0,0,0,16.400000000000002,24.0,1013.6,Adelaide
30.0,0,0,18.599999999999998,24.0,1012.5,Adelaide
28.0,0,0,12.5,39.0,1012.0,Adelaide
30.0,0,0,9.200000000000001,37.0,1015.6,Adelaide
33.0,0,0,8.8,41.0,1016.5,Adelaide
31.0,0,0,16.900000000000002,40.0,1013.6,Adelaide
35.0,0,0,8.999999999999998,33.0,1019.3,Adelaide
31.0,0,0,13.5,44.0,1011.1,Adelaide
37.0,0,0,8.9,51.0,1015.4,Adelaide
33.0,0,0,11.999999999999998,28.0,1021.2,Adelaide
26.0,0,0,19.9,15.0,1018.0,Adelaide
31.0,0,0,15.600000000000001,13.0,1015.8,Adelaide
37.0,0,0,14.8,30.0,1011.5,Adelaide
26.0,0,0,5.099999999999998,64.0,1010.1,Adelaide
35.0,0,0,6.5,44.0,1016.0,Adelaide
37.0,0,0,10.2,46.0,1021.4,Adelaide
41.0,0,0,12.9,43.0,1017.0,Adelaide
30.0,0,0,15.7,36.0,1015.4,Adelaide
39.0,0,0,8.3,42.0,1018.5,Adelaide
37.0,0,0,6.099999999999998,46.0,1014.9,Adelaide
43.0,0,0,11.900000000000002,28.0,1009.9,Adelaide
41.0,0,0,6.399999999999999,33.0,1024.8,Adelaide
35.0,0,0,12.2,19.0,1027.3,Adelaide
35.0,0,0,14.3,24.0,1022.0,Adelaide
28.0,0,0,20.700000000000003,11.0,1015.9,Adelaide
28.0,0,0,19.5,12.0,1012.3,Adelaide
37.0,0,0,14.2,24.0,1009.8,Adelaide
31.0,0,0,9.999999999999996,40.0,1009.0,Adelaide
26.0,0,1,12.900000000000002,25.0,1008.0,Adelaide
61.0,0,1,8.399999999999999,93.0,1008.7,Adelaide
37.0,0,0,7.199999999999999,48.0,1015.9,Adelaide
37.0,0,0,13.3,34.0,1013.9,Adelaide
28.0,0,0,14.5,29.0,1014.7,Adelaide
31.0,0,0,15.799999999999997,24.0,1012.0,Adelaide
37.0,0,0,11.600000000000001,28.0,1008.0,Adelaide
57.0,0,1,7.599999999999998,66.0,1008.4,Adelaide
50.0,0,1,6.9,54.0,1004.0,Adelaide
35.0,0,0,10.399999999999999,48.0,1005.4,Adelaide
33.0,0,0,10.8,45.0,1005.8,Adelaide
48.0,0,1,18.0,20.0,1003.7,Adelaide
46.0,0,1,5.5,76.0,998.8,Adelaide
31.0,0,0,16.5,40.0,1019.8,Adelaide
26.0,0,0,12.599999999999998,36.0,1018.8,Adelaide
22.0,0,0,16.599999999999998,23.0,1028.6,Adelaide
35.0,0,1,5.800000000000001,48.0,1014.8,Adelaide
48.0,0,0,6.899999999999999,67.0,1017.7,Adelaide
41.0,0,0,17.1,10.0,1013.7,Adelaide
56.0,0,1,19.199999999999996,11.0,1008.0,Adelaide
52.0,0,0,1.6000000000000014,59.0,1015.3,Adelaide
35.0,0,0,10.6,44.0,1021.4,Adelaide
39.0,0,0,8.7,52.0,1021.5,Adelaide
24.0,0,0,16.8,26.0,1016.1,Adelaide
43.0,0,0,14.899999999999999,29.0,1010.5,Adelaide
24.0,0,0,21.6,15.0,1009.2,Adelaide
35.0,0,0,3.1000000000000014,52.0,1022.6,Adelaide
52.0,0,0,13.899999999999999,13.0,1003.2,Adelaide
35.0,0,0,9.600000000000001,34.0,1016.7,Adelaide
37.0,0,0,14.899999999999999,37.0,1016.8,Adelaide
33.0,0,0,14.200000000000001,25.0,1015.7,Adelaide
35.0,0,0,18.299999999999997,24.0,1017.5,Adelaide
31.0,0,0,16.5,19.0,1018.1,Adelaide
33.0,0,0,17.3,9.0,1011.1,Adelaide
44.0,0,0,14.900000000000002,19.0,1005.0,Adelaide
41.0,0,0,10.5,45.0,1008.3,Adelaide
48.0,0,0,6.899999999999999,42.0,1017.1,Adelaide
46.0,0,0,3.1000000000000014,57.0,1009.5,Adelaide
43.0,0,0,10.0,40.0,1019.0,Adelaide
20.0,0,0,8.899999999999999,56.0,1026.5,Adelaide
52.0,0,1,4.399999999999999,62.0,1016.2,Adelaide
69.0,0,1,11.700000000000001,52.0,1005.2,Adelaide
28.0,0,0,7.600000000000001,44.0,1011.7,Adelaide
56.0,0,1,8.1,45.0,1010.3,Adelaide
22.0,0,0,13.3,61.0,1022.4,Adelaide
37.0,0,0,9.0,58.0,1016.2,Adelaide
35.0,0,1,6.700000000000001,57.0,1017.3,Adelaide
28.0,0,0,12.3,38.0,1023.4,Adelaide
19.0,0,0,8.799999999999999,36.0,1029.8,Adelaide
20.0,0,0,7.800000000000001,61.0,1031.1,Adelaide
30.0,0,0,10.600000000000001,46.0,1025.6,Adelaide
41.0,0,0,7.699999999999999,55.0,1024.7,Adelaide
44.0,0,1,4.899999999999999,61.0,1007.4,Adelaide
39.0,0,0,7.8,52.0,1015.3,Adelaide
43.0,0,0,3.5999999999999996,72.0,1020.1,Adelaide
48.0,0,1,5.4,72.0,1015.4,Adelaide
54.0,0,1,7.4,47.0,1009.5,Adelaide
52.0,0,0,3.5999999999999996,66.0,1019.6,Adelaide
41.0,0,1,5.9,64.0,1022.7,Adelaide
43.0,0,1,8.2,91.0,1025.9,Adelaide
46.0,0,1,3.5999999999999996,88.0,1017.9,Adelaide
46.0,0,1,2.0999999999999996,91.0,1000.4,Adelaide
39.0,0,1,10.900000000000002,37.0,1012.4,Adelaide
30.0,0,0,17.200000000000003,17.0,1013.9,Adelaide
31.0,0,0,17.900000000000002,49.6,1014.6,Adelaide
44.0,0,0,10.399999999999999,40.0,1009.3,Adelaide
30.0,0,0,16.4,23.0,1011.3,Adelaide
39.0,0,1,15.2,31.0,1008.6,Adelaide
26.0,0,0,12.799999999999997,39.0,1004.9,Adelaide
52.0,0,0,7.700000000000003,51.0,1008.1,Adelaide
43.0,0,0,8.999999999999998,30.0,1018.1,Adelaide
30.0,0,0,14.799999999999999,31.0,1018.5,Adelaide
33.0,0,0,19.5,17.0,1016.9,Adelaide
39.0,0,0,14.100000000000001,24.0,1016.0,Adelaide
31.0,0,0,17.8,15.0,1009.2,Adelaide
43.0,0,0,12.2,23.0,1015.7,Adelaide
33.0,0,1,5.600000000000001,79.0,1014.5,Adelaide
37.0,0,0,11.600000000000001,45.0,1011.8,Adelaide
33.0,0,0,13.7,33.0,1007.4,Adelaide
43.0,0,0,10.2,19.0,1010.3,Adelaide
39.0,0,0,7.900000000000002,51.0,1015.4,Adelaide
31.0,0,0,15.0,36.0,1014.2,Adelaide
46.0,0,0,11.5,28.0,1017.2,Adelaide
37.0,0,0,13.299999999999997,24.0,1019.0,Adelaide
26.0,0,0,18.1,18.0,1015.5,Adelaide
33.0,0,0,12.600000000000001,28.0,1013.9,Adelaide
31.0,0,0,16.9,17.0,1014.7,Adelaide
35.0,0,0,13.600000000000001,31.0,1014.4,Adelaide
41.0,0,0,15.099999999999998,32.0,1012.2,Adelaide
31.0,0,0,18.5,10.0,1012.6,Adelaide
35.0,0,0,14.3,7.0,1011.1,Adelaide
41.0,0,0,19.699999999999996,7.0,1012.8,Adelaide
39.0,0,0,16.4,17.0,1011.8,Adelaide
57.0,0,1,13.899999999999999,14.0,1004.2,Adelaide
35.0,0,1,2.1999999999999993,60.0,1011.6,Adelaide
35.0,0,0,11.200000000000001,33.0,1017.6,Adelaide
35.0,0,0,13.7,38.0,1018.0,Adelaide
28.0,0,0,16.700000000000003,19.0,1013.1,Adelaide
33.0,0,0,13.100000000000001,32.0,1008.9,Adelaide
48.0,0,0,7.600000000000001,53.0,1013.7,Adelaide
46.0,0,0,8.099999999999998,35.0,1017.5,Adelaide
28.0,0,0,15.600000000000001,38.0,1014.8,Adelaide
31.0,0,0,16.6,14.0,1011.7,Adelaide
33.0,0,0,18.200000000000003,10.0,1005.6,Adelaide
48.0,0,0,5.0,55.0,1005.9,Adelaide
37.0,0,0,10.099999999999998,38.0,1014.7,Adelaide
28.0,0,0,15.399999999999999,37.0,1012.9,Adelaide
24.0,0,0,17.499999999999996,18.0,1009.7,Adelaide
31.0,0,0,14.7,20.0,1011.7,Adelaide
57.0,0,0,6.700000000000001,33.0,1016.9,Adelaide
31.0,0,1,4.800000000000001,92.0,1015.8,Adelaide
26.0,0,1,8.6,75.0,1025.2,Adelaide
48.0,0,1,4.5,92.0,1016.8,Adelaide
35.0,0,0,15.2,5.0,1015.9,Adelaide
26.0,0,0,15.400000000000002,14.0,1023.1,Adelaide
31.0,0,0,11.2,34.0,1028.8,Adelaide
35.0,0,0,10.9,31.0,1029.9,Adelaide
33.0,0,0,10.299999999999999,30.0,1027.5,Adelaide
35.0,0,0,8.6,46.0,1023.3,Adelaide
30.0,0,0,18.6,5.0,1016.1,Adelaide
30.0,0,0,18.2,13.0,1017.3,Adelaide
26.0,0,0,16.0,28.0,1020.5,Adelaide
41.0,0,0,17.1,6.0,1006.5,Adelaide
35.0,0,0,11.5,49.0,1025.9,Adelaide
39.0,0,0,6.0,40.0,1021.2,Adelaide
54.0,0,0,18.5,8.0,1011.0,Adelaide
35.0,0,0,18.400000000000002,15.0,1020.5,Adelaide
28.0,0,0,17.400000000000002,19.0,1023.6,Adelaide
28.0,0,0,12.600000000000001,41.0,1024.6,Adelaide
30.0,0,1,10.500000000000002,48.0,1024.9,Adelaide
40.6,0,1,4.100000000000001,34.0,1023.2,Adelaide
28.0,0,0,9.8,38.0,1012.1,Adelaide
65.0,0,0,12.2,48.0,1007.1,Adelaide
37.0,0,0,9.399999999999999,38.0,1026.2,Adelaide
39.0,0,0,16.6,25.0,1015.6,Adelaide
50.0,0,1,6.599999999999998,44.0,1008.1,Adelaide
43.0,0,0,15.000000000000002,34.0,1020.8,Adelaide
41.0,0,0,6.5,40.0,1009.5,Adelaide
41.0,0,1,15.200000000000001,15.0,1012.5,Adelaide
39.0,0,0,11.2,32.0,1019.4,Adelaide
43.0,0,0,8.799999999999999,37.0,1020.1,Adelaide
41.0,0,0,6.699999999999999,42.0,1015.7,Adelaide
44.0,0,0,3.6999999999999993,56.0,1008.6,Adelaide
44.0,0,0,12.5,7.0,1006.5,Adelaide
39.0,0,0,17.0,8.0,1013.2,Adelaide
24.0,0,0,17.3,25.0,1020.4,Adelaide
35.0,0,0,6.500000000000002,46.0,1017.9,Adelaide
30.0,0,0,10.0,43.0,1020.7,Adelaide
56.0,0,1,4.199999999999999,51.0,1004.7,Adelaide
50.0,0,0,17.3,17.0,1007.3,Adelaide
44.0,0,0,9.299999999999999,45.0,1010.8,Adelaide
44.0,0,0,14.299999999999999,26.0,1012.9,Adelaide
39.0,0,0,7.899999999999999,39.0,1020.1,Adelaide
44.0,0,0,10.9,55.0,1012.9,Adelaide
39.0,0,1,13.399999999999999,34.0,1018.1,Adelaide
46.0,0,0,11.100000000000001,28.0,1009.3,Adelaide
46.0,0,0,12.3,25.0,1014.6,Adelaide
48.0,0,0,6.5,42.0,1015.6,Adelaide
31.0,0,0,7.6,40.0,1022.2,Adelaide
39.0,0,1,6.700000000000001,60.0,1019.0,Adelaide
65.0,0,0,19.400000000000002,9.0,1005.8,Adelaide
48.0,0,1,8.200000000000001,61.0,1003.8,Adelaide
24.0,0,0,12.2,44.0,1024.1,Adelaide
28.0,0,0,9.8,41.0,1028.6,Adelaide
31.0,0,0,13.9,62.0,1024.4,Adelaide
40.6,0,0,11.999999999999998,29.0,1020.7,Adelaide
20.0,0,0,12.7,51.0,1029.0,Adelaide
24.0,0,0,10.899999999999999,62.0,1031.7,Adelaide
37.0,0,0,9.399999999999999,59.0,1030.7,Adelaide
57.0,0,1,5.1,49.0,1023.9,Adelaide
50.0,0,0,5.6,58.0,1016.3,Adelaide
43.0,0,1,10.0,39.0,1020.2,Adelaide
30.0,0,0,9.4,55.0,1030.8,Adelaide
39.0,0,0,7.3999999999999995,47.0,1029.6,Adelaide
33.0,0,1,6.5,75.0,1024.7,Adelaide
35.0,0,1,7.000000000000001,55.0,1030.3,Adelaide
28.0,0,0,8.600000000000001,58.0,1030.8,Adelaide
46.0,0,1,7.2,67.0,1025.6,Adelaide
37.0,0,0,9.4,57.0,1025.9,Adelaide
48.0,0,1,6.999999999999999,63.0,1025.6,Adelaide
43.0,0,0,7.299999999999999,52.0,1024.0,Adelaide
39.0,0,0,10.2,42.0,1026.0,Adelaide
44.0,0,0,10.200000000000001,54.0,1021.0,Adelaide
30.0,0,0,7.700000000000001,39.0,1028.2,Adelaide
37.0,0,0,7.300000000000001,37.0,1030.3,Adelaide
39.0,0,0,14.0,11.0,1016.2,Adelaide
41.0,0,0,16.4,22.0,1019.7,Adelaide
28.0,0,0,12.999999999999998,38.0,1027.5,Adelaide
35.0,0,0,7.300000000000001,51.0,1026.1,Adelaide
65.0,0,1,1.9000000000000004,63.0,1011.6,Adelaide
35.0,0,0,15.1,30.0,1010.4,Adelaide
43.0,0,0,6.600000000000001,47.0,1016.3,Adelaide
35.0,0,1,11.7,54.0,1009.1,Adelaide
44.0,0,0,9.9,15.0,1007.4,Adelaide
41.0,0,0,14.6,26.0,1017.1,Adelaide
39.0,0,0,7.6000000000000005,44.0,1024.3,Adelaide
74.0,0,0,6.399999999999999,43.0,1009.6,Adelaide
52.0,0,1,6.699999999999999,44.0,1005.9,Adelaide
44.0,0,0,10.700000000000001,46.0,1005.1,Adelaide
41.0,0,0,10.999999999999998,31.0,1005.0,Adelaide
31.0,0,0,11.299999999999999,33.0,1015.0,Adelaide
22.0,0,0,14.0,29.0,1023.8,Adelaide
31.0,0,0,9.7,48.0,1024.8,Adelaide
39.0,0,0,5.699999999999999,75.0,1020.2,Adelaide
28.0,0,0,13.4,34.0,1020.2,Adelaide
35.0,0,0,10.0,36.0,1025.6,Adelaide
54.0,0,0,13.399999999999999,23.0,1009.6,Adelaide
40.6,0,0,8.3,49.0,1006.1,Adelaide
30.0,0,0,5.800000000000001,51.0,1012.4,Adelaide
41.0,0,0,12.399999999999999,22.0,1020.4,Adelaide
22.0,0,0,11.4,45.0,1024.2,Adelaide
54.0,0,1,8.3,44.0,1015.4,Adelaide
35.0,0,1,3.5,91.0,1013.6,Adelaide
24.0,0,0,8.8,67.0,1020.7,Adelaide
13.0,0,0,8.6,68.0,1024.0,Adelaide
22.0,0,0,11.600000000000001,62.0,1025.1,Adelaide
17.0,0,0,11.1,49.0,1031.7,Adelaide
22.0,0,0,12.0,43.0,1026.5,Adelaide
19.0,0,0,11.7,43.0,1022.4,Adelaide
31.0,0,0,7.799999999999999,49.0,1026.1,Adelaide
20.0,0,0,12.0,56.0,1024.5,Adelaide
22.0,0,0,12.6,39.0,1024.7,Adelaide
33.0,0,1,6.499999999999998,61.0,1018.9,Adelaide
41.0,0,0,9.6,39.0,1014.1,Adelaide
65.0,0,1,6.800000000000001,79.0,1003.3,Adelaide
65.0,0,1,6.200000000000001,77.0,1014.2,Adelaide
26.0,0,0,5.799999999999999,52.0,1024.6,Adelaide
24.0,0,0,7.0,63.0,1026.0,Adelaide
41.0,0,1,8.299999999999999,54.0,1021.4,Adelaide
26.0,0,1,2.4000000000000004,92.0,1016.9,Adelaide
17.0,0,0,8.0,61.0,1026.5,Adelaide
31.0,0,1,8.899999999999999,58.0,1021.2,Adelaide
37.0,0,0,4.1,53.0,1020.5,Adelaide
28.0,0,0,10.0,41.0,1025.9,Adelaide
20.0,0,0,11.099999999999998,65.0,1022.5,Adelaide
22.0,0,0,12.000000000000002,49.0,1024.4,Adelaide
35.0,0,0,6.999999999999998,61.0,1023.1,Adelaide
20.0,0,0,8.600000000000001,80.0,1028.1,Adelaide
22.0,0,0,9.0,41.0,1025.9,Adelaide
61.0,0,1,9.3,44.0,1017.3,Adelaide
61.0,0,1,6.4,72.0,1020.4,Adelaide
31.0,0,1,9.0,64.0,1026.7,Adelaide
35.0,0,0,6.500000000000002,58.0,1026.4,Adelaide
35.0,0,1,7.399999999999999,48.0,1015.9,Adelaide
24.0,0,0,9.1,61.0,1028.7,Adelaide
26.0,0,0,11.600000000000001,38.0,1030.8,Adelaide
24.0,0,0,11.7,43.0,1025.1,Adelaide
54.0,0,1,10.799999999999999,45.0,1011.5,Adelaide
65.0,0,0,4.300000000000001,57.0,1015.8,Adelaide
31.0,0,1,6.800000000000001,75.0,1018.3,Adelaide
35.0,0,0,6.199999999999999,88.0,1023.1,Adelaide
22.0,0,0,4.200000000000001,65.0,1028.5,Adelaide
19.0,0,0,9.999999999999998,76.0,1033.1,Adelaide
26.0,0,0,7.9,55.0,1031.3,Adelaide
20.0,0,0,9.100000000000001,49.0,1032.0,Adelaide
19.0,0,0,5.299999999999999,79.0,1017.4,Adelaide
28.0,0,0,8.0,71.0,1026.6,Adelaide
15.0,0,0,9.399999999999999,74.0,1033.9,Adelaide
54.0,0,1,9.5,50.0,998.6,Adelaide
57.0,0,1,3.5999999999999996,69.0,1011.4,Adelaide
65.0,0,1,7.1,67.0,1017.9,Adelaide
35.0,0,0,7.9,48.0,1019.4,Adelaide
41.0,0,1,14.399999999999999,31.0,1014.4,Adelaide
56.0,0,1,6.199999999999999,77.0,1012.2,Adelaide
69.0,0,1,4.6,66.0,1011.1,Adelaide
57.0,0,1,3.8000000000000007,73.0,1006.7,Adelaide
65.0,0,0,5.6,63.0,1010.3,Adelaide
44.0,0,1,11.5,43.0,1013.3,Adelaide
35.0,0,0,5.1,64.0,1018.9,Adelaide
31.0,0,0,10.5,44.0,1026.0,Adelaide
31.0,0,0,14.400000000000002,34.0,1022.6,Adelaide
52.0,0,1,6.000000000000002,34.0,1013.2,Adelaide
20.0,0,0,3.700000000000001,75.0,1014.8,Adelaide
46.0,0,0,4.700000000000001,47.0,1019.9,Adelaide
67.0,0,1,7.200000000000001,82.0,1006.2,Adelaide
78.0,0,1,4.299999999999999,92.0,994.0,Adelaide
41.0,0,1,5.9,78.0,1017.0,Adelaide
30.0,0,0,9.399999999999999,53.0,1024.0,Adelaide
20.0,0,0,7.500000000000001,57.0,1026.3,Adelaide
20.0,0,0,11.7,69.0,1031.1,Adelaide
40.6,0,0,4.800000000000001,43.0,1020.8,Adelaide
59.0,0,1,6.9,59.0,997.3,Adelaide
19.0,0,0,4.299999999999999,73.0,1033.2,Adelaide
20.0,0,0,6.300000000000001,59.0,1031.3,Adelaide
22.0,0,0,11.8,59.0,1031.6,Adelaide
26.0,0,0,12.799999999999999,42.0,1033.1,Adelaide
35.0,0,0,8.9,44.0,1027.2,Adelaide
35.0,0,1,11.7,33.0,1016.6,Adelaide
31.0,0,0,4.0,83.0,1010.3,Adelaide
46.0,0,1,7.1,74.0,1010.5,Adelaide
54.0,0,1,6.300000000000001,73.0,1018.1,Adelaide
54.0,0,1,3.0,75.0,1014.2,Adelaide
69.0,0,1,4.299999999999999,59.0,1027.2,Adelaide
24.0,0,1,5.300000000000001,65.0,1026.1,Adelaide
43.0,0,1,4.0,68.0,1018.0,Adelaide
28.0,0,0,9.7,54.0,1025.3,Adelaide
31.0,0,1,6.0,74.0,1012.3,Adelaide
24.0,0,0,6.9,55.0,1012.7,Adelaide
44.0,0,1,9.500000000000002,40.0,1013.1,Adelaide
52.0,0,0,4.200000000000001,61.0,1017.3,Adelaide
39.0,0,0,4.0,61.0,1021.9,Adelaide
39.0,0,1,9.0,46.0,1011.0,Adelaide
41.0,0,0,8.1,48.0,1031.9,Adelaide
28.0,0,0,5.6,56.0,1018.3,Adelaide
39.0,0,1,5.4,76.0,1018.3,Adelaide
50.0,0,1,2.700000000000001,89.0,1010.3,Adelaide
26.0,0,0,12.5,38.0,1019.9,Adelaide
46.0,0,0,11.899999999999999,37.0,1021.5,Adelaide
30.0,0,0,11.099999999999998,44.0,1022.6,Adelaide
28.0,0,0,14.499999999999998,37.0,1023.4,Adelaide
24.0,0,0,17.7,28.0,1021.0,Adelaide
28.0,0,0,19.6,11.0,1016.7,Adelaide
28.0,0,0,18.499999999999996,34.0,1016.2,Adelaide
33.0,0,0,9.3,39.0,1015.1,Adelaide
28.0,0,1,1.6000000000000014,90.0,1011.2,Adelaide
26.0,0,0,7.899999999999999,58.0,1019.2,Adelaide
41.0,0,0,6.099999999999998,52.0,1017.3,Adelaide
26.0,0,0,13.8,31.0,1018.9,Adelaide
30.0,0,0,14.9,28.0,1018.6,Adelaide
52.0,0,0,10.599999999999998,33.0,1019.2,Adelaide
54.0,0,0,10.3,33.0,1019.3,Adelaide
24.0,0,0,13.2,28.0,1013.9,Adelaide
44.0,0,1,12.800000000000004,19.0,1008.5,Adelaide
35.0,0,0,6.5,58.0,1006.4,Adelaide
39.0,0,0,5.300000000000001,63.0,1013.1,Adelaide
39.0,0,1,7.600000000000001,57.0,1017.1,Adelaide
30.0,0,0,10.7,36.0,1022.3,Adelaide
35.0,0,0,5.299999999999997,73.0,1009.5,Adelaide
44.0,0,1,13.0,32.0,1017.1,Adelaide
35.0,0,0,18.4,22.0,1018.3,Adelaide
44.0,0,0,15.799999999999999,25.0,1019.6,Adelaide
48.0,0,0,12.699999999999996,22.0,1019.5,Adelaide
31.0,0,0,17.6,12.0,1015.0,Adelaide
41.0,0,0,10.899999999999999,32.0,1017.0,Adelaide
50.0,0,0,8.4,35.0,1020.4,Adelaide
52.0,0,0,9.1,30.0,1019.7,Adelaide
48.0,0,0,14.4,26.0,1016.9,Adelaide
35.0,0,0,14.2,23.0,1012.3,Adelaide
31.0,0,0,15.3,23.0,1005.7,Adelaide
31.0,0,0,15.399999999999999,18.0,1019.5,Adelaide
39.0,0,1,8.0,47.0,1006.3,Adelaide
37.0,0,0,10.099999999999998,44.0,1006.8,Adelaide
52.0,0,1,4.700000000000003,68.0,1010.4,Adelaide
39.0,0,0,7.699999999999999,36.0,1022.5,Adelaide
33.0,0,0,6.0,41.0,1030.7,Adelaide
39.0,0,0,11.1,31.0,1031.4,Adelaide
43.0,0,0,14.600000000000001,27.0,1029.3,Adelaide
39.0,0,0,11.600000000000001,25.0,1025.7,Adelaide
35.0,0,0,6.5,43.0,1021.8,Adelaide
40.6,0,0,15.0,35.0,1014.6,Adelaide
43.0,0,1,8.2,37.0,1007.2,Adelaide
50.0,0,0,7.399999999999999,66.0,1011.0,Adelaide
48.0,0,0,4.299999999999999,48.0,1016.6,Adelaide
35.0,0,0,12.499999999999998,44.0,1022.2,Adelaide
20.0,0,0,7.399999999999999,53.0,1021.3,Adelaide
30.0,0,0,13.100000000000001,43.0,1016.7,Adelaide
46.0,0,0,11.599999999999998,28.0,1010.8,Adelaide
48.0,0,0,4.099999999999998,39.0,1021.0,Adelaide
19.0,0,0,7.9,43.0,1025.6,Adelaide
24.0,0,0,12.5,36.0,1021.7,Adelaide
24.0,0,0,13.999999999999998,28.0,1017.4,Adelaide
22.0,0,0,15.0,24.0,1015.6,Adelaide
26.0,0,0,13.7,34.0,1016.3,Adelaide
28.0,0,0,7.9,68.0,1022.6,Adelaide
17.0,0,0,13.399999999999999,36.0,1018.5,Adelaide
15.0,0,0,13.099999999999998,37.0,1020.3,Adelaide
24.0,0,0,9.5,44.0,1020.0,Adelaide
22.0,0,0,13.1,40.0,1021.2,Adelaide
28.0,0,0,14.3,33.0,1018.2,Adelaide
54.0,0,1,3.799999999999999,56.0,1010.2,Adelaide
35.0,0,1,9.2,69.0,1003.1,Adelaide
31.0,0,0,4.700000000000001,65.0,1006.6,Adelaide
28.0,0,0,5.600000000000001,61.0,1013.8,Adelaide
26.0,0,0,10.3,48.0,1014.2,Adelaide
17.0,0,0,13.600000000000001,50.0,1019.9,Adelaide
24.0,0,0,7.899999999999999,67.0,1022.9,Adelaide
48.0,0,1,6.000000000000002,74.0,1020.9,Adelaide
54.0,0,1,3.0,67.0,1015.0,Adelaide
24.0,0,0,11.499999999999998,44.0,1024.7,Adelaide
22.0,0,0,12.200000000000001,41.0,1022.4,Adelaide
26.0,0,0,13.2,45.0,1022.3,Adelaide
28.0,0,0,14.1,38.0,1018.8,Adelaide
30.0,0,0,14.5,30.0,1017.3,Adelaide
30.0,0,0,10.100000000000001,28.0,1016.0,Adelaide
20.0,0,0,9.100000000000001,58.0,1016.8,Adelaide
31.0,0,0,12.3,46.0,1015.4,Adelaide
24.0,0,0,14.100000000000001,48.0,1017.2,Adelaide
35.0,0,0,13.5,33.0,1016.6,Adelaide
30.0,0,0,5.600000000000001,55.0,1013.2,Adelaide
52.0,0,1,3.8000000000000007,59.0,1012.4,Adelaide
33.0,0,0,7.5,52.0,1022.3,Adelaide
44.0,0,0,13.299999999999999,39.0,1019.7,Adelaide
40.6,0,0,4.700000000000001,42.0,1020.6,Adelaide
44.0,0,1,8.0,72.0,1021.5,Adelaide
35.0,0,0,5.699999999999999,57.0,1025.2,Adelaide
22.0,0,0,10.399999999999999,48.0,1024.7,Adelaide
35.0,0,0,13.4,36.0,1020.8,Adelaide
